Project ID,Start Date,End Date,Duration (days),Status,Budget ($),Actual Cost ($),Location,Project Manager
PRJ2297,2023-07-01,2024-01-26,209,On Hold,553516.83,484470.4602892771,Ottawa,Bob Johnson
PRJ2298,2023-03-31,2023-05-02,32,Completed,527537.75,609413.4754401312,Mississauga,Cathy Zhang
PRJ2299,2023-10-19,2024-04-17,181,On Hold,626274.25,703527.0403350651,Ottawa,Bob Johnson
PRJ2300,2023-11-21,2024-04-05,136,On Hold,587678.96,592504.3009229968,London,Alice Smith
PRJ2301,2023-11-15,2023-12-16,31,Completed,431630.22,470340.5154400533,Ottawa,Cathy Zhang
PRJ2302,2023-09-23,2024-02-12,142,In Progress,576429.81,545608.9207558742,Hamilton,Bob Johnson
PRJ2303,2023-09-17,2023-11-09,53,Planned,483193.25,393662.9124794112,Hamilton,Bob Johnson
PRJ2304,2023-10-01,2024-01-05,96,In Progress,306569.32,356151.73844868573,Mississauga,Alice Smith
PRJ2305,2023-07-12,2023-11-01,112,Completed,515883.19,439077.1569534691,Mississauga,Cathy Zhang
PRJ2306,2023-02-25,2023-06-11,106,On Hold,437574.66,515977.0728173512,Mississauga,Daniel Lee
PRJ2307,2023-05-07,2023-08-13,98,In Progress,500022.15,514399.30453295406,London,Cathy Zhang
PRJ2308,2023-09-27,2023-11-15,49,Planned,665144.98,613413.4784447352,London,Alice Smith
PRJ2309,2023-01-06,2023-11-25,323,Completed,522478.69,521543.37442028645,Ottawa,Alice Smith
PRJ2310,2023-01-17,2023-12-25,342,In Progress,398266.51,398526.14932470705,Toronto,Alice Smith
PRJ2311,2023-11-15,2024-04-08,145,Planned,596441.5,482708.9522373411,Hamilton,Alice Smith
PRJ2312,2023-02-17,2023-06-13,116,Completed,536254.26,505250.15193273535,Hamilton,Daniel Lee
PRJ2313,2023-05-26,2023-10-01,128,Planned,386483.82,423565.52019788045,Hamilton,Cathy Zhang
PRJ2314,2023-05-05,2023-08-15,102,Completed,339376.22,340743.1173138228,Ottawa,Cathy Zhang
PRJ2315,2023-01-25,2023-08-30,217,On Hold,402266.24,361111.2043456822,Ottawa,Bob Johnson
PRJ2316,2023-03-30,2024-02-22,329,In Progress,583630.18,545136.2351732546,Mississauga,Daniel Lee
PRJ2317,2023-09-17,2024-06-26,283,Planned,469839.79,538070.74992807,Toronto,Daniel Lee
PRJ2318,2023-04-15,2024-01-03,263,Completed,508114.25,513307.1105944525,Mississauga,Bob Johnson
PRJ2319,2023-11-18,2024-06-09,204,Planned,366147.03,370299.4481865325,Ottawa,Bob Johnson
PRJ2320,2023-05-19,2023-07-21,63,Planned,586321.9,694549.2909515841,London,Cathy Zhang
PRJ2321,2023-12-24,2024-05-26,154,In Progress,298481.63,277096.1852084551,Mississauga,Cathy Zhang
PRJ2322,2023-01-18,2023-12-08,324,On Hold,434462.25,430906.80647247337,Ottawa,Cathy Zhang
PRJ2323,2023-01-15,2023-04-19,94,Planned,541846.39,609406.7450555785,Ottawa,Daniel Lee
PRJ2324,2023-03-08,2023-05-23,76,Completed,387736.86,427892.78895959817,London,Daniel Lee
PRJ2325,2023-11-02,2024-07-20,261,Completed,561412.93,508819.636902913,London,Bob Johnson
PRJ2326,2023-09-28,2023-12-16,79,On Hold,413080.6,355429.59223978454,London,Alice Smith
PRJ2327,2023-06-15,2023-11-16,154,Completed,377392.94,407690.736031522,Toronto,Alice Smith
PRJ2328,2023-08-12,2024-05-02,264,On Hold,628648.21,567708.6057381146,Ottawa,Alice Smith
PRJ2329,2023-08-05,2023-09-18,44,Completed,515393.02,602530.6886976443,London,Alice Smith
PRJ2330,2023-06-04,2023-09-13,101,In Progress,551903.61,470055.7955587317,Toronto,Alice Smith
PRJ2331,2023-12-17,2024-09-19,277,Planned,601820.96,558084.2717310813,Hamilton,Cathy Zhang
PRJ2332,2023-04-29,2024-02-14,291,In Progress,238070.11,195673.37036080458,Hamilton,Bob Johnson
PRJ2333,2023-10-11,2024-09-08,333,Planned,563478.26,609301.508224057,Hamilton,Alice Smith
PRJ2334,2023-12-11,2024-03-15,95,Planned,423897.48,490239.58035734476,Ottawa,Alice Smith
PRJ2335,2023-11-07,2023-12-22,45,Planned,437072.72,460827.539695711,Toronto,Alice Smith
PRJ2336,2023-10-15,2024-09-05,326,In Progress,543744.11,638954.3595276431,Toronto,Cathy Zhang
PRJ2337,2023-05-31,2024-02-09,254,Planned,463695.92,394791.4442139114,Hamilton,Alice Smith
PRJ2338,2023-05-28,2023-08-05,69,In Progress,559452.11,467194.8602902814,Mississauga,Bob Johnson
PRJ2339,2023-10-17,2024-02-03,109,On Hold,495915.7,563045.3745863114,Hamilton,Cathy Zhang
PRJ2340,2023-05-18,2024-02-09,267,Completed,516820.9,590315.142249325,Ottawa,Cathy Zhang
PRJ2341,2023-01-07,2023-05-07,120,Completed,450977.84,510694.43635575764,Hamilton,Daniel Lee
PRJ2342,2023-03-24,2023-06-05,73,Planned,393506.67,440564.5432971715,Hamilton,Daniel Lee
PRJ2343,2023-01-26,2023-08-12,198,In Progress,425968.24,402493.7034660122,Toronto,Cathy Zhang
PRJ2344,2023-06-27,2024-03-20,267,Completed,489717.59,434372.0749971012,Hamilton,Alice Smith
PRJ2345,2023-12-14,2024-03-01,78,In Progress,683723.84,800997.2524641303,London,Alice Smith
PRJ2346,2023-03-25,2023-08-09,137,In Progress,647190.64,597227.5699270921,London,Alice Smith
PRJ2347,2023-08-10,2024-01-06,149,Planned,434670.4,417006.7306277251,Mississauga,Alice Smith
PRJ2348,2023-12-23,2024-03-11,79,Completed,506025.77,546418.5604467647,Ottawa,Daniel Lee
PRJ2349,2023-09-05,2024-01-31,148,Planned,471227.7,432277.1643426331,Ottawa,Bob Johnson
PRJ2350,2023-03-30,2023-12-06,251,Planned,513026.66,578515.5846690002,Toronto,Cathy Zhang
PRJ2351,2023-04-06,2023-11-21,229,Completed,525891.27,435445.2548662758,Ottawa,Alice Smith
PRJ2352,2023-01-14,2023-05-23,129,Completed,552751.5,617132.1624692938,Mississauga,Daniel Lee
PRJ2353,2023-08-20,2024-06-26,311,On Hold,209886.12,218436.99156844767,London,Bob Johnson
PRJ2354,2023-06-23,2024-03-02,253,On Hold,536649.87,552318.6818497544,Toronto,Cathy Zhang
PRJ2355,2023-09-03,2023-11-09,67,In Progress,460107.9,452447.4787545228,London,Cathy Zhang
PRJ2356,2023-07-04,2024-01-30,210,Completed,429506.21,391202.08962275315,Mississauga,Cathy Zhang
PRJ2357,2023-03-03,2023-05-22,80,On Hold,579425.67,571098.2304252342,Toronto,Alice Smith
PRJ2358,2023-02-19,2023-06-04,105,In Progress,646682.44,633756.1664887256,Hamilton,Cathy Zhang
PRJ2359,2023-03-22,2023-10-24,216,In Progress,568900.31,587959.4235849949,Ottawa,Alice Smith
PRJ2360,2023-12-28,2024-12-27,365,In Progress,448144.84,408990.29731313634,Mississauga,Bob Johnson
PRJ2361,2023-07-09,2023-10-01,84,On Hold,392399.43,326098.92885518365,Toronto,Daniel Lee
PRJ2362,2023-12-06,2024-04-22,138,Completed,199375.56,171071.36386950733,London,Daniel Lee
PRJ2363,2023-09-11,2023-12-07,87,Planned,518251.6,559541.2090155402,Toronto,Daniel Lee
PRJ2364,2023-04-20,2024-03-18,333,In Progress,557901.61,451340.69076652755,Hamilton,Cathy Zhang
PRJ2365,2023-01-23,2023-09-21,241,On Hold,489813.65,559649.9174859563,Mississauga,Daniel Lee
PRJ2366,2023-12-14,2024-10-26,317,On Hold,593374.62,639514.7961289636,Toronto,Bob Johnson
PRJ2367,2023-08-31,2024-07-21,325,Planned,367980.98,407441.2792780895,Mississauga,Alice Smith
PRJ2368,2023-01-15,2023-06-19,155,Planned,482876.1,547771.6441755623,Mississauga,Daniel Lee
PRJ2369,2023-04-28,2023-10-18,173,On Hold,474969.9,403289.4269129896,London,Alice Smith
PRJ2370,2023-10-10,2024-03-02,144,Completed,488989.13,552059.1613764014,Ottawa,Alice Smith
PRJ2371,2023-05-25,2023-08-09,76,Planned,616793.17,617938.5395361028,Hamilton,Daniel Lee
PRJ2372,2023-05-07,2023-07-25,79,On Hold,489515.78,565003.7810543461,Toronto,Daniel Lee
PRJ2373,2023-08-05,2024-02-22,201,Planned,470520.75,543279.5569883455,Ottawa,Daniel Lee
PRJ2374,2023-07-06,2023-08-09,34,Completed,406330.65,328994.2320937442,London,Cathy Zhang
PRJ2375,2023-12-03,2024-06-16,196,In Progress,632857.95,603206.0781588883,Ottawa,Daniel Lee
PRJ2376,2023-07-14,2023-12-11,150,Planned,356880.38,360648.8649199765,Mississauga,Cathy Zhang
PRJ2377,2023-08-05,2023-10-06,62,Completed,444700.06,476426.75705122476,Mississauga,Bob Johnson
PRJ2378,2023-04-04,2023-05-09,35,On Hold,669393.71,612143.477367547,Hamilton,Alice Smith
PRJ2379,2023-07-13,2024-04-25,287,Planned,546824.33,492610.4731010535,Toronto,Bob Johnson
PRJ2380,2023-05-10,2023-07-28,79,Planned,497982.33,474331.3004564357,Toronto,Daniel Lee
PRJ2381,2023-03-28,2023-11-15,232,On Hold,502169.21,502357.76283779123,London,Alice Smith
PRJ2382,2023-05-07,2023-09-24,140,In Progress,405362.2,478513.25155368296,Hamilton,Daniel Lee
PRJ2383,2023-05-16,2023-08-26,102,On Hold,493147.28,544850.5109667247,Toronto,Daniel Lee
PRJ2384,2023-10-20,2024-10-06,352,Planned,465013.42,451866.7776464373,Mississauga,Alice Smith
PRJ2385,2023-09-04,2024-07-09,309,On Hold,517962.86,425634.15250885923,Hamilton,Bob Johnson
PRJ2386,2023-05-22,2024-03-31,314,Completed,349375.86,303051.4987231741,Ottawa,Daniel Lee
PRJ2387,2023-12-14,2024-05-16,154,On Hold,539785.2,530268.6626264565,Hamilton,Alice Smith
PRJ2388,2023-03-13,2023-08-15,155,Planned,601662.97,677189.9392465239,Hamilton,Bob Johnson
PRJ2389,2023-10-05,2023-12-19,75,On Hold,479617.69,456729.47736595216,Toronto,Cathy Zhang
PRJ2390,2023-09-16,2024-08-18,337,In Progress,564709.84,573405.6149931113,London,Bob Johnson
PRJ2391,2023-06-18,2023-08-16,59,On Hold,531034.63,614259.4150857577,London,Bob Johnson
PRJ2392,2023-03-21,2023-07-27,128,In Progress,439225.99,511926.0186819831,Toronto,Alice Smith
PRJ2393,2023-03-26,2023-10-11,199,Completed,394147.43,349336.8081224581,Toronto,Bob Johnson
PRJ2394,2023-06-11,2024-01-11,214,In Progress,408161.15,333646.4213652102,Toronto,Cathy Zhang
PRJ2395,2023-06-16,2024-04-28,317,On Hold,529289.26,488091.6135736481,London,Cathy Zhang
PRJ2396,2023-04-09,2023-12-02,237,Planned,494385.49,533106.219343311,Toronto,Daniel Lee
PRJ2397,2023-12-31,2024-05-07,128,In Progress,627509.3,740740.1405824305,Ottawa,Cathy Zhang
PRJ2398,2023-05-04,2023-11-10,190,Completed,579087.01,481112.9002180483,Ottawa,Daniel Lee
PRJ2399,2023-11-01,2024-01-08,68,In Progress,578878.5,469698.2662100186,Mississauga,Cathy Zhang
PRJ2400,2023-09-24,2024-01-12,110,In Progress,526308.08,607179.9928415464,Ottawa,Bob Johnson
PRJ2401,2023-06-03,2023-10-01,120,In Progress,403780.11,443858.5596217783,Hamilton,Daniel Lee
PRJ2402,2023-11-01,2024-02-10,101,Completed,532533.93,637389.5581578539,Mississauga,Cathy Zhang
PRJ2403,2023-01-23,2023-11-29,310,On Hold,506385.32,485480.29210188275,Ottawa,Bob Johnson
PRJ2404,2023-03-24,2023-04-26,33,In Progress,386161.86,373194.68455291935,Hamilton,Bob Johnson
PRJ2405,2023-12-13,2024-05-29,168,In Progress,620994.93,539597.8549362805,Ottawa,Daniel Lee
PRJ2406,2023-10-24,2023-12-13,50,Planned,610228.94,516460.4660525968,Hamilton,Alice Smith
PRJ2407,2023-04-14,2023-06-07,54,Completed,385585.09,397726.08647922316,Toronto,Bob Johnson
PRJ2408,2023-01-29,2023-11-17,292,In Progress,436220.51,412539.843620073,Hamilton,Bob Johnson
PRJ2409,2023-01-21,2023-08-12,203,Completed,445004.98,370300.47172461794,Toronto,Alice Smith
PRJ2410,2023-08-19,2024-02-20,185,In Progress,560985.15,647822.74969784,Hamilton,Daniel Lee
PRJ2411,2023-05-24,2023-10-06,135,On Hold,549472.52,483174.58738690446,Hamilton,Cathy Zhang
PRJ2412,2023-07-18,2024-06-17,335,On Hold,504440.72,554599.1467932767,Ottawa,Cathy Zhang
PRJ2413,2023-04-22,2023-11-05,197,In Progress,527385.73,481445.9176762501,Hamilton,Bob Johnson
PRJ2414,2023-04-05,2023-09-12,160,On Hold,371236.78,417701.4927260457,Ottawa,Alice Smith
PRJ2415,2023-02-02,2024-01-25,357,In Progress,538136.13,455994.3512200406,Hamilton,Bob Johnson
PRJ2416,2023-07-17,2024-02-25,223,On Hold,489911.46,540092.4265713176,London,Daniel Lee
PRJ2417,2023-06-15,2023-10-26,133,Planned,432095.68,362635.2406155505,Mississauga,Bob Johnson
PRJ2418,2023-01-05,2023-08-05,212,Planned,346749.37,339386.6031529795,Ottawa,Cathy Zhang
PRJ2419,2023-01-21,2023-11-11,294,Planned,502696.12,549749.3516438165,Ottawa,Alice Smith
PRJ2420,2023-03-06,2023-07-28,144,Completed,535695.99,465673.74887844565,Toronto,Daniel Lee
PRJ2421,2023-04-05,2023-12-12,251,Completed,329751.82,301480.8759929947,London,Bob Johnson
PRJ2422,2023-01-13,2023-10-22,282,Planned,501848.61,575071.7331821402,Toronto,Cathy Zhang
PRJ2423,2023-04-29,2024-01-10,256,Completed,512223.98,591130.9205320847,London,Bob Johnson
PRJ2424,2023-02-19,2023-07-06,137,On Hold,444577.05,363652.54835673934,London,Cathy Zhang
PRJ2425,2023-01-03,2023-10-11,281,In Progress,537983.82,466559.06208569184,Hamilton,Alice Smith
PRJ2426,2023-06-23,2024-03-17,268,In Progress,486733.76,412258.0316734017,Toronto,Daniel Lee
PRJ2427,2023-03-21,2023-08-01,133,In Progress,528317.1,460627.6538624808,Mississauga,Bob Johnson
PRJ2428,2023-04-12,2023-06-05,54,Planned,553424.69,657510.0882264016,London,Daniel Lee
PRJ2429,2023-07-14,2024-01-26,196,Completed,553480.69,564916.7630970654,London,Alice Smith
PRJ2430,2023-12-15,2024-11-16,337,On Hold,601682.05,594007.5690877284,Ottawa,Cathy Zhang
PRJ2431,2023-04-13,2024-02-14,307,On Hold,533832.52,637282.2954543247,Hamilton,Alice Smith
PRJ2432,2023-01-02,2023-06-13,162,Planned,452295.93,462600.34028982476,Mississauga,Alice Smith
PRJ2433,2023-08-24,2024-07-23,334,On Hold,435221.0,463269.7621828986,London,Daniel Lee
PRJ2434,2023-05-10,2023-07-01,52,On Hold,393669.12,367335.8912100401,Ottawa,Alice Smith
PRJ2435,2023-09-04,2024-04-11,220,On Hold,515117.96,490828.05979672784,Toronto,Bob Johnson
PRJ2436,2023-01-11,2023-10-28,290,On Hold,632131.17,656002.8156984834,London,Cathy Zhang
PRJ2437,2023-08-24,2024-03-16,205,Completed,464154.74,384280.3529713728,Ottawa,Alice Smith
PRJ2438,2023-11-08,2024-04-23,167,On Hold,544960.82,491747.1149611709,Toronto,Bob Johnson
PRJ2439,2023-04-08,2023-05-13,35,In Progress,424772.0,373257.64817670145,Hamilton,Cathy Zhang
PRJ2440,2023-06-01,2023-11-16,168,Planned,519480.49,418886.91506245267,Toronto,Daniel Lee
PRJ2441,2023-05-07,2023-08-09,94,Completed,625934.71,635173.8244247327,London,Cathy Zhang
PRJ2442,2023-02-19,2023-10-21,244,On Hold,568624.8,582511.2634654791,Mississauga,Daniel Lee
PRJ2443,2023-10-01,2024-04-14,196,Completed,342918.8,326999.03105474764,Toronto,Cathy Zhang
PRJ2444,2023-03-09,2023-11-05,241,On Hold,557069.48,505535.5326705868,Mississauga,Alice Smith
PRJ2445,2023-03-01,2023-08-10,162,In Progress,561622.58,595782.6839482324,Mississauga,Daniel Lee
PRJ2446,2023-05-30,2024-01-31,246,Planned,517348.7,441745.2568341356,Toronto,Daniel Lee
PRJ2447,2023-08-05,2024-07-05,335,On Hold,566752.21,570972.2541274182,Hamilton,Daniel Lee
PRJ2448,2023-10-08,2023-12-24,77,On Hold,416649.8,461326.989029279,Toronto,Alice Smith
PRJ2449,2023-11-13,2024-09-23,315,On Hold,506326.32,438336.4134392298,Ottawa,Alice Smith
PRJ2450,2023-10-07,2024-05-26,232,On Hold,611017.39,672915.7829061686,Mississauga,Cathy Zhang
PRJ2451,2023-12-30,2024-02-06,38,Planned,601994.95,664793.7409992297,London,Cathy Zhang
PRJ2452,2023-01-18,2023-10-23,278,Planned,554804.5,457142.6296432694,Mississauga,Alice Smith
PRJ2453,2023-09-16,2024-08-22,341,In Progress,411700.48,332453.7904266277,London,Alice Smith
PRJ2454,2023-06-19,2023-12-04,168,Planned,395953.62,471016.1958588782,Ottawa,Daniel Lee
PRJ2455,2023-10-13,2024-05-20,220,On Hold,511454.37,448726.05851315847,Ottawa,Cathy Zhang
PRJ2456,2023-04-28,2023-07-18,81,In Progress,518077.42,584834.6401325688,Ottawa,Cathy Zhang
PRJ2457,2023-12-02,2024-05-23,173,In Progress,489962.82,502084.6281539664,Toronto,Daniel Lee
PRJ2458,2023-12-25,2024-07-27,215,In Progress,419521.5,379997.9024952629,Mississauga,Daniel Lee
PRJ2459,2023-07-25,2024-02-12,202,On Hold,543696.11,463222.65632186,London,Daniel Lee
PRJ2460,2023-11-26,2024-07-06,223,Completed,511016.53,510337.34274942044,Ottawa,Bob Johnson
PRJ2461,2023-07-31,2024-02-29,213,On Hold,528982.43,509379.35925117554,Ottawa,Bob Johnson
PRJ2462,2023-08-28,2024-01-14,139,Planned,559343.38,603841.6260337393,London,Alice Smith
PRJ2463,2023-07-20,2023-09-14,56,Planned,472635.02,549044.7041995443,Mississauga,Cathy Zhang
PRJ2464,2023-06-19,2023-11-15,149,On Hold,451124.16,506206.0747291952,Mississauga,Daniel Lee
PRJ2465,2023-09-07,2024-03-12,187,On Hold,610756.53,555654.5767337907,London,Daniel Lee
PRJ2466,2023-07-02,2023-12-18,169,In Progress,424264.15,488571.26193337276,Hamilton,Cathy Zhang
PRJ2467,2023-01-10,2023-02-28,49,On Hold,453082.58,513504.0986976418,Mississauga,Bob Johnson
PRJ2468,2023-06-09,2023-11-05,149,In Progress,623424.78,730438.4448392087,London,Cathy Zhang
PRJ2469,2023-03-12,2024-02-05,330,Planned,445297.57,437934.2756249683,London,Alice Smith
PRJ2470,2023-01-23,2023-03-01,37,In Progress,490138.24,542793.8249249756,Ottawa,Bob Johnson
PRJ2471,2023-07-11,2024-01-06,179,On Hold,458803.01,475624.2085412149,London,Cathy Zhang
PRJ2472,2023-12-21,2024-07-11,203,Planned,321677.85,297295.0231436799,Toronto,Cathy Zhang
PRJ2473,2023-05-21,2024-01-06,230,Completed,487669.23,584116.7445192629,Ottawa,Alice Smith
PRJ2474,2023-08-25,2023-11-02,69,In Progress,398937.82,325263.17492429476,Ottawa,Cathy Zhang
PRJ2475,2023-02-11,2023-11-26,288,Planned,525458.04,454473.4031690597,Mississauga,Bob Johnson
PRJ2476,2023-05-17,2023-08-11,86,In Progress,610563.85,706432.7204622277,Hamilton,Daniel Lee
PRJ2477,2023-11-19,2024-08-30,285,Planned,278582.63,229614.80647926786,Mississauga,Daniel Lee
PRJ2478,2023-05-07,2023-11-02,179,Planned,459308.3,530376.2772489673,Toronto,Daniel Lee
PRJ2479,2023-01-03,2023-07-13,191,In Progress,545232.32,592170.6018820148,Ottawa,Bob Johnson
PRJ2480,2023-07-22,2023-09-13,53,Completed,281665.11,229465.12976587773,Ottawa,Cathy Zhang
PRJ2481,2023-03-29,2024-01-06,283,Planned,633626.54,615712.6613225375,London,Cathy Zhang
PRJ2482,2023-07-01,2023-10-06,97,Planned,537989.2,592750.3621037094,Hamilton,Cathy Zhang
PRJ2483,2023-06-29,2023-09-11,74,Planned,608321.28,628541.948605989,Hamilton,Cathy Zhang
PRJ2484,2023-02-04,2023-12-03,302,Completed,443605.21,520947.1204019459,London,Daniel Lee
PRJ2485,2023-11-08,2024-10-07,334,Completed,455667.92,522677.356710969,Toronto,Bob Johnson
PRJ2486,2023-08-03,2024-06-21,323,On Hold,483906.36,451513.2105508616,Hamilton,Alice Smith
PRJ2487,2023-10-05,2024-02-28,146,In Progress,713820.9,595220.1843482507,Ottawa,Bob Johnson
PRJ2488,2023-11-21,2024-03-21,121,Completed,631810.54,744085.0520469282,Toronto,Cathy Zhang
PRJ2489,2023-08-23,2023-12-27,126,In Progress,513234.77,516783.63811176614,Mississauga,Cathy Zhang
PRJ2490,2023-09-02,2024-01-02,122,On Hold,525440.18,435988.7444566277,Mississauga,Bob Johnson
PRJ2491,2023-07-07,2024-04-21,289,In Progress,563490.38,634845.3050682214,Toronto,Bob Johnson
PRJ2492,2023-01-08,2023-03-17,68,Completed,739155.48,848108.9108890265,Ottawa,Daniel Lee
PRJ2493,2023-11-20,2024-04-11,143,In Progress,538271.98,568291.3308514521,Mississauga,Cathy Zhang
PRJ2494,2023-12-23,2024-08-07,228,Completed,504595.94,494001.2348795706,Ottawa,Bob Johnson
PRJ2495,2023-08-13,2024-04-22,253,In Progress,466140.16,496378.3015648768,London,Cathy Zhang
PRJ2496,2023-01-24,2023-08-27,215,Completed,523491.52,566770.384809557,Hamilton,Bob Johnson
PRJ2497,2023-05-09,2023-10-12,156,Completed,441297.82,510675.1254792116,Toronto,Cathy Zhang
PRJ2498,2023-07-28,2023-12-03,128,In Progress,549609.23,649827.5448549063,Hamilton,Bob Johnson
PRJ2499,2023-12-11,2024-09-09,273,On Hold,356740.34,358783.8817161003,London,Cathy Zhang
PRJ2500,2023-01-15,2023-05-25,130,Planned,473949.94,530538.5265020969,Mississauga,Alice Smith
PRJ2501,2023-03-19,2024-03-04,351,On Hold,573463.29,680014.9612861654,Ottawa,Daniel Lee
PRJ2502,2023-05-03,2023-07-25,83,In Progress,536912.37,462011.6636524796,Ottawa,Alice Smith
PRJ2503,2023-02-01,2023-12-31,333,On Hold,453737.54,366305.57961453596,London,Daniel Lee
PRJ2504,2023-01-30,2023-04-25,85,Completed,476797.55,547165.9591731293,Toronto,Daniel Lee
PRJ2505,2023-10-06,2024-02-20,137,Planned,603533.47,529968.37296525,Hamilton,Bob Johnson
PRJ2506,2023-09-20,2024-01-08,110,In Progress,378959.83,309606.96247255884,Mississauga,Alice Smith
PRJ2507,2023-03-29,2023-07-12,105,In Progress,379540.64,327937.7082192139,Toronto,Daniel Lee
PRJ2508,2023-09-27,2024-04-25,211,In Progress,407036.6,388168.81099278625,London,Cathy Zhang
PRJ2509,2023-08-05,2023-12-29,146,Planned,498932.21,442905.2564291146,London,Bob Johnson
PRJ2510,2023-11-04,2024-01-08,65,Completed,364326.19,335945.708669535,Ottawa,Bob Johnson
PRJ2511,2023-05-01,2024-02-20,295,In Progress,595300.16,708477.2099453419,Mississauga,Cathy Zhang
PRJ2512,2023-02-13,2023-08-30,198,On Hold,407570.75,440894.63837539946,Toronto,Cathy Zhang
PRJ2513,2023-09-24,2024-03-18,176,In Progress,522435.56,566778.1617509321,Ottawa,Daniel Lee
PRJ2514,2023-06-28,2024-02-20,237,In Progress,442092.69,370418.03680685017,Mississauga,Cathy Zhang
PRJ2515,2023-01-25,2023-12-18,327,In Progress,493450.29,539261.8931590138,Hamilton,Bob Johnson
PRJ2516,2023-06-17,2023-08-13,57,In Progress,339665.41,372184.206393776,Hamilton,Cathy Zhang
PRJ2517,2023-01-11,2023-08-30,231,Completed,600131.62,638478.8346733209,Ottawa,Alice Smith
PRJ2518,2023-06-21,2023-11-25,157,On Hold,403850.2,359981.77753040043,Toronto,Bob Johnson
PRJ2519,2023-10-21,2024-09-13,328,Completed,393378.33,381267.97026277235,Mississauga,Cathy Zhang
PRJ2520,2023-12-07,2024-01-29,53,On Hold,737900.9,840107.9830198103,Hamilton,Bob Johnson
PRJ2521,2023-11-05,2024-05-01,178,In Progress,555430.73,593244.8160927413,Hamilton,Daniel Lee
PRJ2522,2023-07-04,2024-03-23,263,Planned,596241.64,651756.2287684925,Toronto,Alice Smith
PRJ2523,2023-06-11,2024-02-20,254,Completed,545889.14,564967.8344570774,Ottawa,Daniel Lee
PRJ2524,2023-12-27,2024-01-29,33,Planned,454751.94,445581.70325763343,London,Alice Smith
PRJ2525,2023-10-01,2024-03-26,177,Completed,369315.01,407583.7282753816,Mississauga,Cathy Zhang
PRJ2526,2023-02-17,2023-10-30,255,In Progress,470117.96,388867.6261124904,Hamilton,Bob Johnson
PRJ2527,2023-11-22,2024-04-04,134,Completed,402184.07,430041.0653094996,London,Cathy Zhang
